customer_id,contract_start_date,contract_end_date,monthly_charges,total_charges,payment_method,tenure_months,service_type,contract_type,name,avg_monthly_consumption_kwh,num_support_contacts_last_year,consumption_volatility,consumption_trend,consumption_vs_local_avg_ratio,peak_hour_consumption_ratio,smart_meter_flag,has_promo,days_since_last_promo_end,num_price_changes_last_year,last_bill_amount_vs_avg,num_late_payments,avg_days_late_payment,billing_method,contract_renewal_reminder_sent,days_to_contract_end,has_online_account,num_logins_last_month,num_paperless_bills_sent,last_survey_satisfaction_score,num_complaints_last_year,complaint_resolution_time_avg,customer_tenure_type
10630,2021-07-31,,114.1,1093.2,Bank transfer,10,both,one year,Martina Bianchi,1970,2,0.1691,0.0064,1.0,0.34,True,False,56,0,0.94,1,22,Paper,True,63,True,1,0,8,1,2,Owner
10631,2024-07-11,,91.6,2104.9,Electronic check,24,gas,two year,Arianna Costa,1206,2,0.2197,0.0054,0.92,0.29,True,False,30,3,1.08,0,0,Online Portal,True,162,True,1,24,8,1,2,Tenant
10632,2023-10-02,,58.6,362.8,Mailed check,6,electricity,month-to-month,Davide Ferrari,400,2,0.167,0.0087,1.16,0.42,True,True,0,2,1.11,0,0,Online Portal,False,,False,0,6,10,1,7,Owner
10633,2025-07-23,,68.1,1413.4,Electronic check,20,gas,two year,Simone Morelli,1420,0,0.1934,-0.0093,1.12,0.26,True,False,314,0,1.22,0,0,Email,True,23,False,0,20,10,0,0,Owner
10634,2024-11-10,,111.1,1361.1,Bank transfer,12,electricity,one year,Roberto Basile,217,4,0.2236,-0.0065,1.03,0.44,True,False,114,0,1.2,0,0,Paper,True,166,False,0,0,8,3,3,Owner
10635,2021-04-21,,93.0,2491.6,Bank transfer,28,gas,two year,Angelo Bianchi,1140,1,0.2174,-0.0085,1.06,0.32,True,True,0,1,1.04,0,0,Online Portal,True,161,True,20,28,10,0,0,Tenant
10636,2021-06-05,2022-02-26,99.3,886.8,Bank transfer,9,gas,month-to-month,Sofia Conti,1888,10,0.2762,-0.028,0.55,0.31,True,True,0,2,1.68,3,26,Email,False,,False,0,9,4,8,1,Owner
10637,2021-03-12,,100.3,2027.5,Credit card,20,gas,month-to-month,Elisa Sanna,1639,0,0.2582,0.0085,1.13,0.48,False,True,0,0,0.95,0,0,Email,False,,True,0,20,8,0,0,Owner
10638,2022-05-12,,66.3,1323.4,Electronic check,20,both,month-to-month,Francesco Romano,1453,1,0.2908,0.0089,0.99,0.33,False,True,0,2,0.83,0,0,Email,False,,True,20,20,9,0,0,Tenant
10639,2023-03-31,,72.1,2060.0,Mailed check,28,gas,two year,Luigi Morelli,1642,0,0.2661,-0.0046,1.1,0.35,False,False,40,2,1.28,0,0,Online Portal,True,178,True,4,28,8,0,0,Tenant
10640,2025-06-25,2027-06-23,51.0,1216.4,Bank transfer,24,electricity,month-to-month,Salvatore Basile,261,5,0.4764,-0.0037,1.11,0.35,False,False,219,0,1.05,2,29,Online Portal,False,,True,13,24,3,3,16,Owner
10641,2021-10-05,,65.5,67.0,Credit card,1,electricity,month-to-month,Elena Ricci,264,3,0.2238,0.006,1.07,0.42,True,False,68,0,0.99,0,0,Paper,False,,False,0,0,7,1,9,Owner
10642,2023-09-15,,71.0,803.8,Bank transfer,11,both,one year,Roberto Esposito,1714,1,0.1939,-0.0001,1.16,0.49,False,False,73,0,1.29,0,0,Paper,True,92,True,19,0,7,0,0,Owner
10643,2025-08-09,,80.9,234.4,Electronic check,3,both,month-to-month,Martina Sanna,1496,3,0.146,0.0026,0.91,0.46,True,False,349,0,1.15,0,0,Online Portal,False,,True,2,3,9,1,11,Owner
10644,2020-12-28,2022-11-23,65.1,1456.6,Credit card,23,electricity,two year,Francesco Gentile,224,7,0.1702,0.0056,0.57,0.29,False,False,112,2,1.15,3,16,Online Portal,True,,False,0,23,2,4,11,Owner
10645,2025-05-01,,53.3,668.0,Credit card,12,electricity,one year,Federica Giordano,236,1,0.2729,-0.0038,0.92,0.49,False,False,104,1,1.26,0,0,Paper,True,95,False,0,0,7,0,0,Owner
10646,2022-07-08,,65.3,803.0,Credit card,12,gas,one year,Stefano Ferrari,1679,3,0.2851,-0.0023,1.1,0.45,False,False,41,1,1.15,0,0,Email,False,7,False,0,12,8,1,10,Owner
10647,2024-07-21,,88.0,1807.1,Credit card,21,gas,two year,Andrea Costa,1358,0,0.2247,-0.0068,1.07,0.2,False,False,85,1,0.88,0,0,Paper,True,162,True,11,0,9,0,0,Tenant
10648,2025-04-30,,75.7,1691.5,Credit card,23,electricity,two year,Vincenzo Bellini,310,0,0.2571,-0.0045,1.16,0.21,True,False,217,2,1.1,0,0,Paper,False,74,True,2,0,7,0,0,Tenant
10649,2021-08-04,,51.6,1240.2,Credit card,25,both,two year,Michela Giordano,1940,0,0.2905,-0.0099,1.1,0.2,False,True,0,0,0.91,0,0,Online Portal,True,21,False,0,25,10,0,0,Tenant
10650,2025-05-31,,83.7,652.2,Credit card,8,electricity,month-to-month,Daniele Innocenti,369,3,0.1522,-0.0068,1.02,0.25,False,True,0,1,0.82,0,0,Email,False,,False,0,8,9,1,19,Owner
10651,2021-10-27,2022-07-05,110.9,911.5,Credit card,8,both,month-to-month,Giorgio Romano,1335,4,0.4222,-0.0382,1.0,0.4,False,False,78,0,1.8,5,9,Email,False,,True,9,8,4,2,21,Tenant
10652,2022-01-16,,68.4,663.3,Bank transfer,10,gas,one year,Marco Bianchi,1338,2,0.291,0.0075,0.96,0.24,False,False,58,1,1.01,0,0,Online Portal,True,56,True,16,10,7,0,0,Tenant
10653,2023-05-05,2023-12-03,59.6,428.7,Credit card,7,electricity,month-to-month,Sara Morelli,264,4,0.3253,-0.0035,0.64,0.48,True,False,333,2,2.65,3,25,Paper,False,,False,0,0,1,3,10,Owner
10654,2023-10-01,,82.2,924.3,Credit card,11,electricity,month-to-month,Matteo Ricci,318,2,0.2633,-0.004,1.17,0.3,True,False,352,1,0.88,0,0,Online Portal,False,,True,17,11,10,1,2,Owner
10655,2021-03-17,,57.3,117.3,Mailed check,2,both,month-to-month,Matteo Bianco,1332,1,0.2241,0.0021,1.13,0.32,False,False,113,1,1.29,1,5,Online Portal,False,,True,15,2,10,0,0,Owner
10656,2023-09-26,,79.6,913.3,Bank transfer,11,electricity,one year,Nicole Innocenti,297,2,0.236,0.0099,1.12,0.2,False,True,0,0,0.93,0,0,Online Portal,True,79,False,0,11,8,0,0,Tenant
10657,2020-11-22,,108.0,2445.5,Bank transfer,23,electricity,two year,Sara Basile,318,1,0.1399,-0.0027,1.15,0.49,True,False,336,0,0.89,0,0,Email,True,170,False,0,23,10,0,0,Owner
10658,2022-09-16,,64.4,1101.1,Mailed check,17,both,month-to-month,Giorgio Benedetti,2101,4,0.1106,-0.0036,0.97,0.34,True,False,141,2,0.88,0,0,Paper,False,,False,0,0,10,3,28,Tenant
10659,2024-01-14,,70.0,1010.3,Electronic check,14,both,one year,Sofia Bianco,1341,1,0.2464,0.0045,1.08,0.47,True,True,0,0,0.96,1,24,Online Portal,True,178,False,0,14,8,0,0,Owner
10660,2025-07-23,,112.1,1569.7,Credit card,14,gas,one year,Salvatore Basile,1212,0,0.2995,0.0052,1.02,0.41,True,False,76,1,0.96,0,0,Online Portal,True,6,False,0,14,9,0,0,Tenant
10661,2022-01-03,,89.5,1273.5,Mailed check,14,both,one year,Chiara Esposito,1224,2,0.2722,-0.0039,0.99,0.33,True,False,337,1,0.83,0,0,Online Portal,False,57,False,0,14,7,1,30,Tenant
10662,2023-10-09,,60.6,699.1,Credit card,11,gas,one year,Elena De Luca,1401,4,0.255,0.0006,0.96,0.5,True,False,326,1,1.11,0,0,Paper,True,159,True,6,0,10,1,10,Owner
10663,2021-03-20,,70.8,943.3,Electronic check,14,electricity,one year,Vincenzo Marchetti,343,0,0.1516,-0.0066,1.12,0.32,True,False,97,1,1.23,0,0,Email,True,118,True,9,14,9,0,0,Owner
10664,2025-07-17,2026-05-20,86.8,827.2,Electronic check,10,gas,one year,Davide Sanna,1335,8,0.2036,0.0044,0.93,0.44,False,True,0,1,0.88,4,14,Paper,True,,False,0,0,0,7,23,Tenant
10665,2022-10-06,,93.2,1257.5,Mailed check,13,gas,one year,Debora Vitale,1952,4,0.121,0.003,0.95,0.42,False,False,254,2,1.09,0,0,Online Portal,True,47,True,5,13,9,3,1,Owner
10666,2023-03-24,2024-04-12,98.0,1323.9,Bank transfer,13,both,one year,Alessandro Caruso,1217,11,0.3356,-0.0047,1.12,0.45,True,False,85,0,1.7,3,29,Online Portal,False,,False,0,13,1,6,24,Tenant
10667,2023-09-20,,95.3,2779.1,Credit card,28,both,two year,Valentina Ricci,1997,3,0.2036,0.0006,0.96,0.47,True,True,0,3,0.91,2,23,Online Portal,False,3,True,10,28,8,2,12,Tenant
10668,2024-11-27,,118.7,1738.7,Bank transfer,14,gas,one year,Federica Barbieri,1202,1,0.2305,-0.0046,1.06,0.24,True,True,0,0,1.02,0,0,Paper,True,125,True,17,0,8,0,0,Tenant
10669,2022-10-30,,98.0,298.3,Electronic check,3,gas,month-to-month,Federica Romano,1728,0,0.298,-0.0079,1.0,0.5,True,False,117,3,1.26,2,12,Email,False,,True,15,3,9,0,0,Owner
10670,2022-05-28,,96.1,2170.8,Credit card,23,both,two year,Valentina Lombardo,1753,2,0.1055,-0.006,1.09,0.25,False,True,0,1,0.81,0,0,Paper,True,141,False,0,0,8,1,12,Owner
10671,2023-01-09,,107.2,1292.2,Mailed check,12,gas,one year,Luca Russo,1954,1,0.1118,0.0014,0.99,0.28,False,False,142,0,0.82,0,0,Paper,True,149,True,2,0,9,0,0,Tenant
10672,2023-04-05,,52.7,677.9,Credit card,13,both,one year,Roberto Ferrara,1989,0,0.2528,0.008,1.05,0.45,True,False,77,0,1.19,2,18,Email,True,3,True,1,13,7,0,0,Owner
10673,2024-07-16,,99.6,1353.9,Electronic check,14,both,one year,Arianna Mancini,1360,2,0.1421,0.0049,0.98,0.28,True,False,150,0,1.12,2,10,Online Portal,True,51,True,15,14,9,1,7,Tenant
10674,2023-04-10,,76.1,864.1,Electronic check,11,gas,one year,Arianna Lombardo,1905,3,0.2196,-0.0076,0.99,0.25,False,False,325,0,0.9,0,0,Email,True,135,True,20,11,9,1,6,Owner
10675,2022-05-02,,112.8,1626.0,Mailed check,14,both,one year,Veronica Fontana,1453,2,0.217,0.0072,1.1,0.43,True,False,134,2,1.12,0,0,Email,True,175,False,0,14,8,1,16,Owner
10676,2021-11-16,,105.3,2218.1,Mailed check,22,gas,two year,Sofia Marini,1491,2,0.255,-0.0031,1.04,0.33,False,True,0,1,1.17,0,0,Online Portal,True,152,True,17,22,8,0,0,Tenant
10677,2024-03-31,,57.3,583.6,Mailed check,10,gas,month-to-month,Marco Bianco,1758,1,0.2086,-0.0059,0.95,0.47,True,False,203,0,1.18,1,18,Email,False,,True,20,10,10,0,0,Owner
10678,2025-01-16,,84.1,1137.1,Mailed check,14,both,one year,Stefano Gallo,2199,0,0.1971,0.0069,1.02,0.35,False,False,139,1,0.86,0,0,Paper,True,147,True,5,0,8,0,0,Owner
10679,2021-06-16,,96.1,184.3,Credit card,2,both,month-to-month,Matteo Romano,1919,1,0.2141,0.0066,1.06,0.41,True,False,164,1,1.07,0,0,Paper,False,,False,0,0,9,0,0,Owner
10680,2023-07-05,,79.9,1054.7,Bank transfer,13,both,one year,Davide Barbieri,1971,1,0.1569,0.0026,1.0,0.21,True,False,260,2,1.19,0,0,Paper,False,123,False,0,0,7,0,0,Tenant
10681,2023-12-21,,66.6,1362.6,Mailed check,20,electricity,month-to-month,Fabio Romano,231,2,0.1037,0.0083,1.1,0.46,True,True,0,1,0.99,0,0,Online Portal,False,,False,0,20,9,1,4,Owner
10682,2022-10-05,,87.3,990.1,Electronic check,11,both,one year,Paolo Gentile,2240,3,0.1557,-0.0024,1.05,0.42,False,True,0,1,1.17,0,0,Online Portal,True,161,False,0,11,10,1,1,Owner
10683,2021-12-13,,52.6,904.9,Credit card,17,electricity,month-to-month,Marco Colombo,299,3,0.2627,0.0095,0.91,0.46,True,True,0,1,0.8,0,0,Paper,False,,False,0,0,7,1,9,Tenant
10684,2024-06-02,2025-02-28,80.6,756.2,Mailed check,9,gas,month-to-month,Vincenzo Russo,1109,15,0.1911,-0.0077,1.11,0.32,True,False,86,0,2.15,2,6,Online Portal,False,,True,9,9,1,8,10,Tenant
10685,2024-03-11,2025-10-30,87.1,1728.2,Bank transfer,20,electricity,month-to-month,Simone Russo,371,9,0.1818,-0.0496,0.76,0.38,True,False,170,0,0.94,3,9,Paper,False,,True,3,0,6,2,21,Owner
10686,2022-10-10,,95.9,948.4,Credit card,10,both,one year,Simone Innocenti,1755,0,0.1722,-0.0043,1.19,0.34,True,False,253,0,1.14,0,0,Paper,True,103,False,0,0,10,0,0,Tenant
10687,2025-01-09,,118.0,1148.3,Bank transfer,10,both,one year,Luca Fontana,1980,0,0.2955,0.0011,1.18,0.31,False,True,0,0,0.81,1,12,Paper,True,127,True,6,0,8,0,0,Tenant
10688,2023-11-24,,98.7,2394.0,Electronic check,24,both,two year,Camilla Bruno,2350,3,0.1894,0.0086,1.06,0.5,True,False,334,0,1.28,0,0,Paper,False,18,False,0,0,8,1,1,Owner
10689,2022-05-29,2022-09-15,95.9,384.5,Bank transfer,4,both,month-to-month,Gaia Costa,1208,6,0.4322,-0.0266,1.08,0.36,False,True,0,1,0.8,4,8,Paper,False,,True,0,0,5,2,6,Tenant
10690,2023-07-22,,103.1,2940.7,Credit card,28,both,two year,Davide Caruso,2343,2,0.2684,0.0087,1.05,0.37,True,True,0,0,1.13,0,0,Paper,True,140,True,4,0,8,1,29,Tenant
10691,2022-01-07,,64.9,1483.5,Mailed check,24,electricity,two year,Roberto Coppola,236,2,0.2914,0.0083,0.99,0.26,True,False,362,1,0.81,2,19,Online Portal,False,38,False,0,24,7,1,30,Owner
10692,2024-03-07,,70.1,879.5,Electronic check,12,gas,one year,Davide Marini,1979,2,0.2881,0.001,0.99,0.42,True,False,67,1,1.12,0,0,Email,True,156,True,2,12,9,1,28,Tenant
10693,2023-04-26,,68.8,331.8,Mailed check,5,both,month-to-month,Matteo Santoro,2046,0,0.209,-0.0027,0.93,0.25,True,True,0,2,1.0,0,0,Email,False,,True,10,5,10,0,0,Owner
10694,2022-08-14,,78.8,1833.7,Credit card,23,electricity,month-to-month,Marco Ferrara,282,0,0.1481,0.0088,0.9,0.29,True,True,0,3,1.3,0,0,Online Portal,False,,True,7,23,9,0,0,Owner
10695,2020-09-29,,69.0,674.5,Bank transfer,10,electricity,one year,Ilaria Morelli,335,2,0.1917,-0.0065,0.97,0.43,True,True,0,0,1.21,0,0,Online Portal,False,104,False,0,10,8,1,15,Owner
10696,2022-09-20,,86.8,2345.9,Bank transfer,27,gas,two year,Stefano Fiore,1521,1,0.1912,0.0061,1.11,0.45,True,True,0,2,1.19,2,30,Online Portal,True,170,False,0,27,9,0,0,Owner
10697,2025-06-09,2027-03-20,61.9,1423.3,Bank transfer,22,both,two year,Giorgio Sanna,2075,6,0.3556,-0.0168,1.05,0.21,True,False,43,1,1.82,5,19,Paper,True,,False,0,0,1,5,26,Owner
10698,2021-12-02,,64.6,666.0,Credit card,10,gas,one year,Alessia Martinelli,1285,1,0.1387,0.0081,1.1,0.24,True,True,0,2,1.16,0,0,Paper,False,7,True,1,0,8,0,0,Owner
10699,2021-12-03,,98.9,2165.6,Credit card,21,electricity,two year,Fabio Rossi,343,2,0.1032,-0.0071,1.03,0.2,False,False,344,0,0.89,0,0,Paper,True,13,True,16,0,9,1,16,Tenant
10700,2021-03-29,,76.6,148.3,Mailed check,2,gas,month-to-month,Luigi Barbieri,1329,4,0.1862,-0.0024,1.05,0.31,True,True,0,0,0.81,1,16,Email,False,,True,11,2,9,3,21,Owner
10701,2024-08-13,,72.8,836.6,Credit card,12,electricity,month-to-month,Andrea Romano,201,1,0.1796,-0.0026,0.93,0.35,True,False,43,0,1.02,0,0,Online Portal,False,,True,8,12,8,0,0,Tenant
10702,2025-01-19,,54.9,219.9,Electronic check,4,electricity,month-to-month,Stefano Lombardo,343,3,0.1805,0.0002,1.0,0.37,True,False,280,1,1.25,0,0,Email,False,,True,5,4,7,2,1,Tenant
10703,2020-12-11,,57.1,691.5,Bank transfer,12,both,one year,Paolo Longo,1904,3,0.2812,0.0011,0.97,0.3,True,False,352,0,1.3,2,25,Paper,True,109,False,0,0,7,2,18,Tenant
10704,2023-11-22,,60.4,932.3,Bank transfer,15,electricity,one year,Antonio Vitale,225,3,0.1087,0.0049,1.1,0.36,True,False,41,0,1.26,1,16,Email,True,147,True,1,15,9,1,14,Owner
10705,2021-06-15,,106.8,1115.4,Credit card,10,gas,one year,Marco Caruso,1490,3,0.184,0.0003,0.95,0.23,False,True,0,0,0.97,1,20,Paper,True,94,True,1,0,9,2,30,Tenant
10706,2021-11-19,,112.8,1621.0,Bank transfer,14,electricity,one year,Vincenzo Esposito,374,4,0.2226,0.0002,1.12,0.47,True,False,334,0,0.97,0,0,Paper,True,100,True,11,0,7,1,20,Owner
10707,2022-03-12,,81.9,1288.2,Bank transfer,15,gas,one year,Marco Romano,1613,4,0.1727,0.0043,1.16,0.38,True,False,288,1,0.87,1,23,Email,True,113,True,9,15,8,1,10,Tenant
10708,2024-05-02,2025-07-28,76.9,1210.9,Electronic check,15,both,month-to-month,Silvia De Luca,2343,5,0.27,-0.0284,1.19,0.26,False,False,118,0,1.89,2,6,Online Portal,False,,True,19,15,1,2,15,Owner
10709,2021-09-24,2022-05-22,116.1,895.5,Credit card,8,gas,month-to-month,Federica Marino,1843,15,0.1602,-0.0263,0.95,0.46,False,False,69,2,2.44,2,17,Online Portal,False,,False,0,8,5,10,5,Owner
10710,2024-04-19,,71.4,913.6,Electronic check,13,both,one year,Martina Marini,1714,1,0.1985,-0.0006,1.16,0.35,False,False,125,1,1.25,0,0,Paper,True,88,True,16,0,9,0,0,Owner
10711,2021-06-04,,62.1,1568.1,Electronic check,26,gas,two year,Davide Vitale,1696,3,0.1075,0.0022,1.02,0.28,True,False,222,0,1.3,0,0,Online Portal,True,176,True,10,26,10,2,27,Tenant
10712,2021-07-14,,69.1,996.3,Mailed check,15,both,one year,Roberto Caruso,2309,4,0.2295,-0.0007,1.07,0.23,True,False,218,0,0.84,0,0,Email,False,165,False,0,15,8,1,26,Tenant
10713,2023-02-26,,92.0,947.0,Credit card,10,both,month-to-month,Paolo Bellini,1561,4,0.1422,0.0029,1.04,0.44,True,False,284,0,0.92,0,0,Email,False,,True,1,10,9,1,1,Tenant
10714,2022-03-04,,66.7,908.5,Bank transfer,13,gas,one year,Andrea Rossi,1325,0,0.2469,-0.0059,1.1,0.23,True,False,152,0,0.86,0,0,Email,True,25,False,0,13,10,0,0,Owner
10715,2025-07-28,,59.9,1623.9,Bank transfer,26,electricity,two year,Francesco Longo,234,0,0.2746,-0.0061,1.15,0.27,True,False,359,1,0.98,1,21,Online Portal,True,34,True,1,26,10,0,0,Owner
10716,2024-08-16,,111.1,1270.8,Credit card,12,both,month-to-month,Sofia Romano,1902,3,0.2047,-0.002,1.01,0.32,True,False,93,0,0.86,0,0,Paper,False,,True,6,0,10,2,16,Owner
10717,2024-03-16,,105.5,423.6,Mailed check,4,electricity,month-to-month,Giorgio Lombardi,362,0,0.1951,0.0012,1.17,0.48,True,False,234,0,0.95,0,0,Paper,False,,True,16,0,10,0,0,Owner
10718,2024-06-13,,51.4,492.9,Credit card,10,gas,one year,Vincenzo Innocenti,1540,2,0.1525,-0.0035,0.93,0.38,True,True,0,1,1.03,0,0,Email,False,45,False,0,10,10,1,21,Tenant
10719,2024-09-16,,115.5,1238.1,Bank transfer,11,gas,one year,Silvia Benedetti,1788,0,0.213,-0.0008,0.98,0.31,False,False,111,1,0.97,0,0,Paper,True,131,True,2,0,7,0,0,Tenant
10720,2024-06-04,,115.2,1668.5,Mailed check,14,gas,one year,Arianna Lombardo,1670,4,0.2042,-0.0088,1.19,0.25,True,False,313,1,0.9,0,0,Paper,True,111,False,0,0,8,2,13,Tenant
10721,2025-05-07,,68.1,1285.4,Bank transfer,18,gas,month-to-month,Marco Russo,1249,0,0.2589,-0.0058,0.99,0.42,True,False,257,1,1.19,0,0,Paper,False,,True,7,0,7,0,0,Tenant
10722,2021-02-27,,81.1,921.9,Bank transfer,11,electricity,one year,Michela Barbieri,354,3,0.2854,0.0018,1.07,0.41,False,True,0,1,0.95,0,0,Email,True,145,True,10,11,7,1,29,Owner
10723,2023-12-16,,85.6,1966.9,Bank transfer,24,gas,two year,Marco Marini,1793,0,0.1631,0.0009,1.04,0.47,True,True,0,0,1.07,0,0,Email,True,110,True,17,24,7,0,0,Owner
10724,2021-08-04,,72.9,902.4,Credit card,12,electricity,one year,Veronica Mancini,366,2,0.2206,0.0086,1.17,0.38,True,False,338,1,1.28,0,0,Online Portal,True,15,True,20,12,7,1,27,Tenant
10725,2022-05-22,,51.9,616.7,Bank transfer,12,electricity,one year,Valentina Bruno,279,2,0.1485,0.0083,1.03,0.2,True,False,112,0,1.18,0,0,Online Portal,True,31,False,0,12,10,1,28,Tenant
10726,2024-08-24,2025-05-08,113.5,1033.2,Bank transfer,9,gas,month-to-month,Davide Moretti,1950,14,0.2129,-0.0122,1.18,0.21,True,True,0,1,2.03,3,9,Email,False,,True,20,9,1,6,9,Tenant
10727,2025-01-06,,78.3,1183.8,Credit card,15,both,one year,Alessia Morelli,1288,4,0.1106,0.0009,1.13,0.43,True,True,0,1,1.27,0,0,Paper,True,94,True,20,0,10,1,17,Tenant
10728,2020-11-01,,82.3,161.9,Mailed check,2,gas,month-to-month,Andrea Coppola,1843,4,0.1124,0.0064,1.17,0.25,False,False,291,0,1.13,0,0,Email,False,,False,0,2,7,1,26,Tenant
10729,2023-01-28,,96.6,297.7,Electronic check,3,electricity,month-to-month,Silvia De Luca,220,0,0.1421,0.0002,0.95,0.47,False,True,0,1,1.01,0,0,Email,False,,True,6,3,10,0,0,Tenant
10730,2024-04-30,,59.1,614.5,Electronic check,10,both,one year,Ilaria Morelli,1463,3,0.1256,-0.0047,1.06,0.41,True,True,0,2,1.21,0,0,Paper,True,40,True,16,0,9,1,2,Tenant
10731,2020-08-31,,114.4,2631.8,Mailed check,23,both,two year,Roberto Fontana,1557,4,0.1112,0.0048,1.18,0.46,True,False,211,0,1.29,0,0,Email,True,86,True,4,23,7,2,5,Tenant
10732,2021-04-15,,63.5,366.6,Credit card,6,gas,month-to-month,Elisa Marino,1502,1,0.2918,-0.0091,1.17,0.49,True,True,0,1,1.04,0,0,Email,False,,False,0,6,7,0,0,Tenant
10733,2024-05-19,,112.5,2302.3,Electronic check,20,electricity,two year,Simone Lombardi,347,3,0.1397,-0.0001,1.03,0.21,False,False,348,2,1.14,1,13,Paper,True,148,True,19,0,8,1,1,Owner
10734,2021-10-16,,57.2,1496.2,Bank transfer,26,gas,two year,Chiara Martinelli,1829,3,0.2975,0.0044,1.06,0.31,True,True,0,1,1.15,0,0,Email,False,109,True,18,26,9,1,7,Owner
10735,2024-07-04,,53.3,552.3,Bank transfer,10,gas,month-to-month,Fabio Basile,1079,1,0.1565,-0.002,1.15,0.5,True,True,0,3,1.14,0,0,Online Portal,False,,False,0,10,10,0,0,Tenant
10736,2025-02-07,,84.3,1740.9,Bank transfer,21,both,month-to-month,Sara Innocenti,2335,0,0.1984,-0.0049,0.9,0.4,True,True,0,0,0.98,0,0,Online Portal,False,,True,8,21,10,0,0,Tenant
10737,2021-11-05,,88.7,1010.8,Credit card,11,gas,one year,Paolo Fontana,1875,4,0.2965,-0.0053,1.1,0.43,True,True,0,0,1.21,0,0,Online Portal,True,155,True,19,11,10,2,26,Owner
10738,2024-10-31,2026-10-12,66.2,1614.0,Credit card,24,electricity,two year,Angelo Marini,352,10,0.2967,-0.0013,0.62,0.26,False,True,0,0,1.05,5,5,Paper,False,,False,0,0,1,8,17,Tenant
10739,2021-12-20,,114.6,1751.4,Bank transfer,15,both,one year,Salvatore Gallo,2225,2,0.1495,-0.0068,1.0,0.26,False,True,0,2,0.97,0,0,Email,True,139,False,0,15,7,1,11,Tenant
10740,2024-10-30,,89.8,1726.8,Credit card,20,both,two year,Angelo Lombardi,1348,1,0.2989,0.0012,1.17,0.38,True,False,335,0,1.2,0,0,Email,True,57,False,0,20,10,0,0,Tenant
10741,2024-04-07,,65.0,811.8,Bank transfer,12,electricity,one year,Daniele Marino,229,1,0.2747,-0.0027,1.11,0.33,True,False,273,0,1.18,0,0,Paper,False,151,True,4,0,7,0,0,Tenant
10742,2024-07-11,2025-02-09,72.7,487.5,Bank transfer,7,gas,month-to-month,Luigi Fiore,1220,5,0.3216,0.0022,0.8,0.42,True,True,0,0,1.01,3,27,Online Portal,False,,True,6,7,1,3,21,Owner
10743,2022-03-10,,107.6,2273.2,Credit card,22,electricity,two year,Valentina Mancini,202,2,0.1125,0.0097,1.07,0.28,True,False,356,0,0.9,0,0,Paper,True,29,False,0,0,9,1,29,Tenant
10744,2021-04-10,,115.2,2560.7,Bank transfer,23,electricity,month-to-month,Davide Costa,201,3,0.1637,0.0052,0.99,0.21,True,False,336,1,0.86,0,0,Email,False,,False,0,23,9,1,2,Owner
10745,2023-12-09,,53.5,1572.5,Electronic check,28,electricity,two year,Luigi Moretti,221,4,0.1964,0.004,1.04,0.29,True,True,0,3,0.81,1,29,Online Portal,True,93,True,7,28,7,2,6,Tenant
10746,2024-10-06,2025-09-29,86.0,1047.8,Credit card,12,both,one year,Giorgio Marini,1716,9,0.3919,-0.025,0.91,0.41,False,True,0,0,1.61,2,5,Online Portal,True,,True,20,12,6,4,9,Owner
10747,2022-06-06,,106.1,421.7,Bank transfer,4,both,month-to-month,Matteo Conti,1495,1,0.2315,0.0012,0.93,0.33,True,False,89,0,1.29,2,30,Online Portal,False,,True,15,4,10,0,0,Owner
10748,2024-04-17,2025-10-30,55.7,1052.2,Bank transfer,19,both,month-to-month,Arianna Basile,2222,6,0.4478,0.0048,0.94,0.31,True,False,165,0,2.12,4,23,Paper,False,,False,0,0,6,1,19,Owner
10749,2024-03-07,,99.4,1213.3,Bank transfer,12,both,one year,Giorgio De Luca,1948,2,0.1027,0.001,1.07,0.32,True,False,281,0,1.01,1,8,Paper,True,113,False,0,0,7,1,28,Owner
10750,2021-05-19,,66.7,879.4,Electronic check,13,gas,month-to-month,Sofia Marini,1119,4,0.1095,0.0083,1.14,0.26,True,True,0,1,0.95,0,0,Online Portal,False,,True,18,13,7,1,14,Tenant
10751,2025-07-11,,108.5,1682.2,Credit card,15,electricity,one year,Sofia Gallo,214,2,0.2537,0.0043,1.0,0.4,True,False,47,2,0.91,0,0,Paper,False,50,False,0,0,8,0,0,Tenant
10752,2020-12-14,2021-10-15,74.9,750.0,Mailed check,10,electricity,month-to-month,Elisa De Luca,262,8,0.2708,-0.0308,0.67,0.39,True,True,0,0,1.23,3,15,Online Portal,False,,True,17,10,3,6,22,Tenant
10753,2024-10-25,,106.8,1416.6,Electronic check,13,gas,month-to-month,Francesco Ferrari,1502,2,0.2677,-0.0017,1.2,0.34,False,False,264,0,0.87,0,0,Paper,False,,True,7,0,9,1,13,Tenant
10754,2025-07-16,,102.4,783.1,Bank transfer,8,both,month-to-month,Martina Bianchi,1944,1,0.2461,0.0012,0.97,0.4,False,True,0,0,1.24,0,0,Online Portal,False,,True,20,8,9,0,0,Owner
10755,2025-02-03,,117.6,1784.7,Bank transfer,15,gas,one year,Marco Benedetti,1700,1,0.2111,0.0077,1.1,0.32,True,False,62,0,1.22,0,0,Online Portal,True,172,True,6,15,7,0,0,Tenant
10756,2025-06-06,,65.9,467.4,Bank transfer,7,gas,month-to-month,Paolo Marino,1224,4,0.1379,0.0067,0.94,0.27,True,False,60,0,0.96,0,0,Online Portal,False,,True,3,7,8,3,13,Owner
